date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2021-12-12 00:00:00+00:00,2021,12,12,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12 00:00:00+00:00,2021,12,12,port757,Mombasa,Kenya,KEN,2,2,0,0,2,4,6,11231,49875,0,0,30995,61106,92102,685,0,0,0,0,685,685
2021-12-11 00:00:00+00:00,2021,12,11,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11 00:00:00+00:00,2021,12,11,port757,Mombasa,Kenya,KEN,2,0,1,1,1,4,5,21211,0,2127,943,89681,24283,113964,0,0,955,24,0,979,979
2021-12-10 00:00:00+00:00,2021,12,10,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10 00:00:00+00:00,2021,12,10,port757,Mombasa,Kenya,KEN,1,0,0,1,2,2,4,2532,0,0,0,3605,2532,6137,0,0,0,0,309,0,309
2021-12-09 00:00:00+00:00,2021,12,9,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-09 00:00:00+00:00,2021,12,9,port757,Mombasa,Kenya,KEN,2,0,0,0,1,2,3,22183,0,0,0,0,22183,22183,0,0,0,0,0,0,0
2021-12-08 00:00:00+00:00,2021,12,8,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-08 00:00:00+00:00,2021,12,8,port757,Mombasa,Kenya,KEN,1,2,0,1,0,4,4,16162,23805,0,0,0,39967,39967,0,0,0,0,0,0,0
2021-12-07 00:00:00+00:00,2021,12,7,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-07 00:00:00+00:00,2021,12,7,port757,Mombasa,Kenya,KEN,0,0,0,0,3,0,3,0,0,0,0,43557,0,43557,0,0,0,0,1044,0,1044
2021-12-06 00:00:00+00:00,2021,12,6,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-06 00:00:00+00:00,2021,12,6,port757,Mombasa,Kenya,KEN,1,0,1,1,0,3,3,3028,0,393,0,0,3422,3422,0,0,0,0,0,0,0
2021-12-05 00:00:00+00:00,2021,12,5,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05 00:00:00+00:00,2021,12,5,port757,Mombasa,Kenya,KEN,1,2,3,1,1,7,8,25385,57431,5669,3315,7823,91802,99625,0,0,2265,0,1272,2265,3537
2021-12-04 00:00:00+00:00,2021,12,4,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04 00:00:00+00:00,2021,12,4,port757,Mombasa,Kenya,KEN,3,0,0,1,0,4,4,20783,0,0,0,0,20783,20783,0,0,0,0,0,0,0
2021-12-03 00:00:00+00:00,2021,12,3,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03 00:00:00+00:00,2021,12,3,port757,Mombasa,Kenya,KEN,1,0,0,1,1,2,3,9401,0,0,1116,90401,10518,100919,0,0,0,0,0,0,0
2021-12-02 00:00:00+00:00,2021,12,2,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02 00:00:00+00:00,2021,12,2,port757,Mombasa,Kenya,KEN,2,0,1,1,1,4,5,11836,0,0,0,31527,11836,43363,685,0,359,0,0,1044,1044
2021-12-01 00:00:00+00:00,2021,12,1,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01 00:00:00+00:00,2021,12,1,port757,Mombasa,Kenya,KEN,1,0,0,0,2,1,3,10440,0,0,0,82126,10440,92566,0,0,0,0,1044,0,1044
2021-11-30 00:00:00+00:00,2021,11,30,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-30 00:00:00+00:00,2021,11,30,port757,Mombasa,Kenya,KEN,2,0,1,0,1,3,4,28790,0,0,0,39936,28790,68726,685,0,1292,0,0,1977,1977
2021-11-29 00:00:00+00:00,2021,11,29,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-29 00:00:00+00:00,2021,11,29,port757,Mombasa,Kenya,KEN,1,1,0,1,1,3,4,6028,35425,0,0,3396,41454,44850,0,0,0,0,0,0,0
2021-11-28 00:00:00+00:00,2021,11,28,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28 00:00:00+00:00,2021,11,28,port757,Mombasa,Kenya,KEN,3,0,0,0,0,3,3,24827,0,0,0,0,24827,24827,0,0,0,0,0,0,0
2021-11-27 00:00:00+00:00,2021,11,27,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27 00:00:00+00:00,2021,11,27,port757,Mombasa,Kenya,KEN,0,0,1,0,0,1,1,0,0,2770,0,0,2770,2770,0,0,0,0,0,0,0
2021-11-26 00:00:00+00:00,2021,11,26,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26 00:00:00+00:00,2021,11,26,port757,Mombasa,Kenya,KEN,0,1,0,0,2,1,3,0,10950,0,0,48919,10950,59869,0,0,0,0,0,0,0
2021-11-25 00:00:00+00:00,2021,11,25,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-25 00:00:00+00:00,2021,11,25,port757,Mombasa,Kenya,KEN,3,0,0,0,1,3,4,23458,0,0,0,40982,23458,64441,4602,0,0,0,1044,4602,5646
2021-11-24 00:00:00+00:00,2021,11,24,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-24 00:00:00+00:00,2021,11,24,port757,Mombasa,Kenya,KEN,0,1,0,2,2,3,5,0,41501,0,2565,71111,44067,115179,0,0,0,0,1044,0,1044
2021-11-23 00:00:00+00:00,2021,11,23,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-23 00:00:00+00:00,2021,11,23,port757,Mombasa,Kenya,KEN,3,0,0,0,0,3,3,31808,0,0,0,0,31808,31808,0,0,0,0,0,0,0
2021-11-22 00:00:00+00:00,2021,11,22,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-22 00:00:00+00:00,2021,11,22,port757,Mombasa,Kenya,KEN,2,1,0,0,0,3,3,6850,10937,0,0,0,17788,17788,0,0,0,0,0,0,0
2021-11-21 00:00:00+00:00,2021,11,21,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21 00:00:00+00:00,2021,11,21,port757,Mombasa,Kenya,KEN,1,0,1,0,2,2,4,23352,0,0,0,103120,23352,126473,0,0,3652,0,0,3652,3652
2021-11-20 00:00:00+00:00,2021,11,20,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20 00:00:00+00:00,2021,11,20,port757,Mombasa,Kenya,KEN,0,0,2,1,1,3,4,0,0,0,0,27406,0,27406,0,0,2953,51,0,3005,3005
2021-11-19 00:00:00+00:00,2021,11,19,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-19 00:00:00+00:00,2021,11,19,port757,Mombasa,Kenya,KEN,1,0,0,2,0,3,3,4639,0,0,0,0,4639,4639,0,0,0,0,0,0,0
2021-11-18 00:00:00+00:00,2021,11,18,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-18 00:00:00+00:00,2021,11,18,port757,Mombasa,Kenya,KEN,1,1,1,0,2,3,5,0,57470,0,0,40982,57470,98452,3630,0,10389,0,1044,14020,15065
2021-11-17 00:00:00+00:00,2021,11,17,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-17 00:00:00+00:00,2021,11,17,port757,Mombasa,Kenya,KEN,1,1,0,1,1,3,4,11589,27774,0,599,32503,39963,72467,0,0,0,0,0,0,0
2021-11-16 00:00:00+00:00,2021,11,16,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-16 00:00:00+00:00,2021,11,16,port757,Mombasa,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15 00:00:00+00:00,2021,11,15,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15 00:00:00+00:00,2021,11,15,port757,Mombasa,Kenya,KEN,0,1,0,2,2,3,5,0,54446,0,3881,43414,58328,101742,0,0,0,0,0,0,0
2021-11-14 00:00:00+00:00,2021,11,14,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-14 00:00:00+00:00,2021,11,14,port757,Mombasa,Kenya,KEN,2,0,0,0,1,2,3,14429,0,0,0,45839,14429,60268,0,0,0,0,0,0,0
2021-11-13 00:00:00+00:00,2021,11,13,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-13 00:00:00+00:00,2021,11,13,port757,Mombasa,Kenya,KEN,0,1,0,0,2,1,3,0,49263,0,0,110610,49263,159874,0,0,0,0,0,0,0
2021-11-12 00:00:00+00:00,2021,11,12,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-12 00:00:00+00:00,2021,11,12,port757,Mombasa,Kenya,KEN,3,2,0,0,0,5,5,23159,29887,0,0,0,53046,53046,4142,4336,0,0,0,8479,8479
2021-11-11 00:00:00+00:00,2021,11,11,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-11 00:00:00+00:00,2021,11,11,port757,Mombasa,Kenya,KEN,1,1,0,0,1,2,3,27123,30558,0,0,40982,57681,98664,0,0,0,0,1044,0,1044
2021-11-10 00:00:00+00:00,2021,11,10,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-10 00:00:00+00:00,2021,11,10,port757,Mombasa,Kenya,KEN,1,0,2,0,1,3,4,0,0,12333,0,0,12333,12333,1552,0,260,0,3839,1813,5652
2021-11-09 00:00:00+00:00,2021,11,9,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-09 00:00:00+00:00,2021,11,9,port757,Mombasa,Kenya,KEN,2,0,0,0,1,2,3,9056,0,0,0,81538,9056,90594,2907,0,0,0,0,2907,2907
2021-11-08 00:00:00+00:00,2021,11,8,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-08 00:00:00+00:00,2021,11,8,port757,Mombasa,Kenya,KEN,0,2,0,1,1,3,4,0,50415,0,0,0,50415,50415,0,41670,0,0,0,41670,41670
2021-11-07 00:00:00+00:00,2021,11,7,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07 00:00:00+00:00,2021,11,7,port757,Mombasa,Kenya,KEN,1,2,1,2,0,6,6,16489,0,0,4632,0,21121,21121,0,4410,1789,0,0,6200,6200
2021-11-06 00:00:00+00:00,2021,11,6,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06 00:00:00+00:00,2021,11,6,port757,Mombasa,Kenya,KEN,3,0,0,0,1,3,4,51587,0,0,0,22323,51587,73910,685,0,0,0,0,685,685
2021-11-05 00:00:00+00:00,2021,11,5,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05 00:00:00+00:00,2021,11,5,port757,Mombasa,Kenya,KEN,2,0,1,0,3,3,6,36676,0,3320,0,40982,39997,80979,0,0,0,0,1044,0,1044
2021-11-04 00:00:00+00:00,2021,11,4,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-04 00:00:00+00:00,2021,11,4,port757,Mombasa,Kenya,KEN,0,1,0,1,0,2,2,0,29887,0,4306,0,34193,34193,0,1327,0,0,0,1327,1327
2021-11-03 00:00:00+00:00,2021,11,3,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-03 00:00:00+00:00,2021,11,3,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,17183,29887,0,0,0,47070,47070,0,1327,0,0,0,1327,1327
2021-11-02 00:00:00+00:00,2021,11,2,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-02 00:00:00+00:00,2021,11,2,port757,Mombasa,Kenya,KEN,2,2,0,2,0,6,6,15158,66650,0,1530,0,83340,83340,685,0,0,0,0,685,685
2021-11-01 00:00:00+00:00,2021,11,1,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-01 00:00:00+00:00,2021,11,1,port757,Mombasa,Kenya,KEN,1,0,0,2,0,3,3,22351,0,0,4285,0,26636,26636,0,0,0,24,0,24,24
2021-10-31 00:00:00+00:00,2021,10,31,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31 00:00:00+00:00,2021,10,31,port757,Mombasa,Kenya,KEN,1,0,0,0,2,1,3,0,0,0,0,80771,0,80771,4856,0,0,0,1044,4856,5901
2021-10-30 00:00:00+00:00,2021,10,30,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30 00:00:00+00:00,2021,10,30,port757,Mombasa,Kenya,KEN,1,0,0,0,0,1,1,9881,0,0,0,0,9881,9881,685,0,0,0,0,685,685
2021-10-29 00:00:00+00:00,2021,10,29,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-29 00:00:00+00:00,2021,10,29,port757,Mombasa,Kenya,KEN,1,1,2,0,0,4,4,6254,42699,0,0,0,48954,48954,0,0,2179,0,0,2179,2179
2021-10-28 00:00:00+00:00,2021,10,28,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-28 00:00:00+00:00,2021,10,28,port757,Mombasa,Kenya,KEN,1,0,0,0,2,1,3,99,0,0,0,32333,99,32432,0,0,0,0,125,0,125
2021-10-27 00:00:00+00:00,2021,10,27,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-27 00:00:00+00:00,2021,10,27,port757,Mombasa,Kenya,KEN,0,1,0,1,2,2,4,0,44234,0,4141,89870,48376,138247,0,0,0,0,0,0,0
2021-10-26 00:00:00+00:00,2021,10,26,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-26 00:00:00+00:00,2021,10,26,port757,Mombasa,Kenya,KEN,3,0,0,1,0,4,4,20469,0,0,977,0,21447,21447,0,0,0,23,0,23,23
2021-10-25 00:00:00+00:00,2021,10,25,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-25 00:00:00+00:00,2021,10,25,port757,Mombasa,Kenya,KEN,0,2,0,1,2,3,5,0,30913,0,1028,48930,31942,80873,0,0,0,0,1044,0,1044
2021-10-24 00:00:00+00:00,2021,10,24,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24 00:00:00+00:00,2021,10,24,port757,Mombasa,Kenya,KEN,4,1,0,0,1,5,6,36875,50418,0,0,23009,87294,110304,0,0,0,0,509,0,509
2021-10-23 00:00:00+00:00,2021,10,23,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23 00:00:00+00:00,2021,10,23,port757,Mombasa,Kenya,KEN,0,0,0,0,1,0,1,0,0,0,0,88404,0,88404,0,0,0,0,0,0,0
2021-10-22 00:00:00+00:00,2021,10,22,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-22 00:00:00+00:00,2021,10,22,port757,Mombasa,Kenya,KEN,1,1,0,1,1,3,4,21215,49743,0,0,0,70959,70959,0,0,0,0,6980,0,6980
2021-10-21 00:00:00+00:00,2021,10,21,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-21 00:00:00+00:00,2021,10,21,port757,Mombasa,Kenya,KEN,0,0,0,0,1,0,1,0,0,0,0,3240,0,3240,0,0,0,0,0,0,0
2021-10-20 00:00:00+00:00,2021,10,20,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-20 00:00:00+00:00,2021,10,20,port757,Mombasa,Kenya,KEN,0,1,0,1,1,2,3,0,17299,0,5540,0,22839,22839,0,0,0,0,1828,0,1828
2021-10-19 00:00:00+00:00,2021,10,19,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-19 00:00:00+00:00,2021,10,19,port757,Mombasa,Kenya,KEN,2,0,0,0,1,2,3,19166,0,0,0,43771,19166,62938,0,0,0,0,0,0,0
2021-10-18 00:00:00+00:00,2021,10,18,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18 00:00:00+00:00,2021,10,18,port757,Mombasa,Kenya,KEN,2,0,1,1,1,4,5,7507,0,0,0,26715,7507,34222,270,0,520,0,0,791,791
2021-10-17 00:00:00+00:00,2021,10,17,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17 00:00:00+00:00,2021,10,17,port757,Mombasa,Kenya,KEN,2,1,0,0,0,3,3,4138,0,0,0,0,4138,4138,5902,53604,0,0,0,59506,59506
2021-10-16 00:00:00+00:00,2021,10,16,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16 00:00:00+00:00,2021,10,16,port757,Mombasa,Kenya,KEN,2,0,0,0,0,2,2,43355,0,0,0,0,43355,43355,0,0,0,0,0,0,0
2021-10-15 00:00:00+00:00,2021,10,15,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-15 00:00:00+00:00,2021,10,15,port757,Mombasa,Kenya,KEN,2,1,1,0,1,4,5,17204,29710,5562,0,40982,52477,93459,0,0,0,0,1044,0,1044
2021-10-14 00:00:00+00:00,2021,10,14,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-14 00:00:00+00:00,2021,10,14,port757,Mombasa,Kenya,KEN,2,2,1,0,0,5,5,7680,95150,0,0,0,102831,102831,0,0,519,0,0,519,519
2021-10-13 00:00:00+00:00,2021,10,13,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-13 00:00:00+00:00,2021,10,13,port757,Mombasa,Kenya,KEN,1,1,0,0,2,2,4,2577,49693,0,0,84198,52271,136469,0,0,0,0,0,0,0
2021-10-12 00:00:00+00:00,2021,10,12,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12 00:00:00+00:00,2021,10,12,port757,Mombasa,Kenya,KEN,1,1,0,0,0,2,2,10557,9793,0,0,0,20350,20350,0,0,0,0,0,0,0
2021-10-11 00:00:00+00:00,2021,10,11,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11 00:00:00+00:00,2021,10,11,port757,Mombasa,Kenya,KEN,2,1,1,2,2,6,8,39755,51517,2127,0,30963,93400,124363,1175,0,955,0,1886,2130,4016
2021-10-10 00:00:00+00:00,2021,10,10,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10 00:00:00+00:00,2021,10,10,port757,Mombasa,Kenya,KEN,2,0,0,0,0,2,2,20064,0,0,0,0,20064,20064,0,0,0,0,0,0,0
2021-10-09 00:00:00+00:00,2021,10,9,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-09 00:00:00+00:00,2021,10,9,port757,Mombasa,Kenya,KEN,1,1,1,1,2,4,6,3760,0,2127,0,65463,5888,71351,0,0,955,2106,0,3061,3061
2021-10-08 00:00:00+00:00,2021,10,8,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-08 00:00:00+00:00,2021,10,8,port757,Mombasa,Kenya,KEN,0,0,1,0,1,1,2,0,0,0,0,31106,0,31106,0,0,130,0,0,130,130
2021-10-07 00:00:00+00:00,2021,10,7,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-07 00:00:00+00:00,2021,10,7,port757,Mombasa,Kenya,KEN,1,1,0,1,1,3,4,6208,50638,0,0,72778,56846,129625,0,0,0,0,0,0,0
2021-10-06 00:00:00+00:00,2021,10,6,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-06 00:00:00+00:00,2021,10,6,port757,Mombasa,Kenya,KEN,2,3,0,1,1,6,7,19639,40231,0,0,32596,59870,92467,0,0,0,0,0,0,0
2021-10-05 00:00:00+00:00,2021,10,5,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05 00:00:00+00:00,2021,10,5,port757,Mombasa,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04 00:00:00+00:00,2021,10,4,port631,Lamu,Kenya,KEN,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04 00:00:00+00:00,2021,10,4,port757,Mombasa,Kenya,KEN,1,0,0,0,0,1,1,5277,0,0,0,0,5277,5277,0,0,0,0,0,0,0
2021-10-03 00:00:00+00:00,2021,10,3,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03 00:00:00+00:00,2021,10,3,port757,Mombasa,Kenya,KEN,2,1,0,1,1,4,5,11146,51197,0,4378,104126,66722,170849,0,0,0,0,0,0,0
2021-10-02 00:00:00+00:00,2021,10,2,port631,Lamu,Kenya,KEN,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02 00:00:00+00:00,2021,10,2,port757,Mombasa,Kenya,KEN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01 00:00:00+00:00,2021,10,1,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01 00:00:00+00:00,2021,10,1,port757,Mombasa,Kenya,KEN,1,1,3,0,1,5,6,9881,2294,7495,0,40982,19671,60653,685,0,1673,0,1044,2358,3403
2021-09-30 00:00:00+00:00,2021,9,30,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-30 00:00:00+00:00,2021,9,30,port757,Mombasa,Kenya,KEN,0,1,1,0,2,2,4,0,0,0,0,73884,0,73884,0,454,1789,0,0,2244,2244
2021-09-29 00:00:00+00:00,2021,9,29,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-29 00:00:00+00:00,2021,9,29,port757,Mombasa,Kenya,KEN,0,1,1,0,0,2,2,0,51073,7156,0,0,58229,58229,0,0,0,0,0,0,0
2021-09-28 00:00:00+00:00,2021,9,28,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-28 00:00:00+00:00,2021,9,28,port757,Mombasa,Kenya,KEN,1,1,0,0,2,2,4,3634,52153,0,0,12179,55787,67967,0,0,0,0,0,0,0
2021-09-27 00:00:00+00:00,2021,9,27,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27 00:00:00+00:00,2021,9,27,port757,Mombasa,Kenya,KEN,3,1,0,0,0,4,4,17855,5650,0,0,0,23505,23505,685,0,0,0,0,685,685
2021-09-26 00:00:00+00:00,2021,9,26,port631,Lamu,Kenya,KEN,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26 00:00:00+00:00,2021,9,26,port757,Mombasa,Kenya,KEN,1,2,0,0,2,3,5,0,105434,0,0,94397,105434,199832,0,0,0,0,0,0,0
2021-09-25 00:00:00+00:00,2021,9,25,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-25 00:00:00+00:00,2021,9,25,port757,Mombasa,Kenya,KEN,0,1,1,1,0,3,3,0,10205,2127,512,0,12845,12845,0,0,955,0,0,955,955
2021-09-24 00:00:00+00:00,2021,9,24,port631,Lamu,Kenya,KEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-24 00:00:00+00:00,2021,9,24,port757,Mombasa,Kenya,KEN,1,2,0,0,0,3,3,5591,54170,0,0,0,59762,59762,0,0,0,0,0,0,0
